,neuroid_id,region,layer,split,value,pc,arr,col,hemisphere,subregion,animal,y,x,row
271,68,V1,classifier.2,2,0.36555558400243277,67,,,,,,,,
272,69,V1,classifier.2,2,-0.3085675044081564,68,,,,,,,,
273,70,V1,classifier.2,2,0.008529871603301537,69,,,,,,,,
274,71,V1,classifier.2,2,-0.06404791452846159,70,,,,,,,,
275,72,V1,classifier.2,2,0.3475299468849884,71,,,,,,,,
276,73,V1,classifier.2,2,-0.03924978171223279,72,,,,,,,,
277,74,V1,classifier.2,2,0.258855293017356,73,,,,,,,,
278,75,V1,classifier.2,2,-0.5490007782487033,74,,,,,,,,
279,76,V1,classifier.2,2,-0.449795210524047,75,,,,,,,,
280,77,V1,classifier.2,2,-0.180720399727528,76,,,,,,,,
281,78,V1,classifier.2,2,-0.41875087190634497,77,,,,,,,,
282,79,V1,classifier.2,2,0.3869860255004975,78,,,,,,,,
283,80,V1,classifier.2,2,-0.26048870573944327,79,,,,,,,,
284,81,V1,classifier.2,2,0.05881359798545716,80,,,,,,,,
285,82,V1,classifier.2,2,-0.060112269907533225,81,,,,,,,,
286,83,V1,classifier.2,2,0.08403606048027376,82,,,,,,,,
287,84,V1,classifier.2,2,-0.3938225861294703,83,,,,,,,,
288,85,V1,classifier.2,2,-0.25831223249679225,84,,,,,,,,
289,86,V1,classifier.2,2,-0.3499118747696728,85,,,,,,,,
290,87,V1,classifier.2,2,0.2583243697860438,86,,,,,,,,
291,88,V1,classifier.2,2,-0.3451137054903011,87,,,,,,,,
292,89,V1,classifier.2,2,0.08521816544917384,88,,,,,,,,
293,90,V1,classifier.2,2,-0.21179483999731719,89,,,,,,,,
294,91,V1,classifier.2,2,-0.0726117566609933,90,,,,,,,,
295,92,V1,classifier.2,2,0.0923392194163338,91,,,,,,,,
296,93,V1,classifier.2,2,0.05699925035306747,92,,,,,,,,
297,94,V1,classifier.2,2,-0.0813865229121695,93,,,,,,,,
298,95,V1,classifier.2,2,-0.6581128351846779,94,,,,,,,,
299,96,V1,classifier.2,2,0.1070262215906493,95,,,,,,,,
300,97,V1,classifier.2,2,-0.1422499457106056,96,,,,,,,,
301,98,V1,classifier.2,2,-0.32175130354081494,97,,,,,,,,
302,99,V1,classifier.2,2,-0.059742039220374035,98,,,,,,,,
303,100,V1,classifier.2,2,-0.4810060291526495,99,,,,,,,,
304,101,V1,classifier.2,2,0.08060978311558552,100,,,,,,,,
305,102,V1,classifier.2,2,-0.5001603143587983,101,,,,,,,,
306,1,V1,classifier.2,3,0.7062211098038624,0,,,,,,,,
307,2,V1,classifier.2,3,0.6256784848665332,1,,,,,,,,
308,3,V1,classifier.2,3,0.29139556492460467,2,,,,,,,,
309,4,V1,classifier.2,3,0.7873202850884775,3,,,,,,,,
310,5,V1,classifier.2,3,0.29006477598079067,4,,,,,,,,
311,6,V1,classifier.2,3,0.6408165494195918,5,,,,,,,,
312,7,V1,classifier.2,3,0.650849209844645,6,,,,,,,,
313,8,V1,classifier.2,3,0.6324268909155721,7,,,,,,,,
314,9,V1,classifier.2,3,0.19966569902581793,8,,,,,,,,
315,10,V1,classifier.2,3,0.39731765359239424,9,,,,,,,,
316,11,V1,classifier.2,3,-0.08702087363319991,10,,,,,,,,
317,12,V1,classifier.2,3,0.5221156351661734,11,,,,,,,,
318,13,V1,classifier.2,3,0.3882957031740552,12,,,,,,,,
319,14,V1,classifier.2,3,0.6154226841526959,13,,,,,,,,
320,15,V1,classifier.2,3,0.28629316573603264,14,,,,,,,,
321,16,V1,classifier.2,3,-0.08420842779702607,15,,,,,,,,
322,17,V1,classifier.2,3,-0.0548882378647682,16,,,,,,,,
323,18,V1,classifier.2,3,0.6308272505741048,17,,,,,,,,
324,19,V1,classifier.2,3,-0.09058407350686518,18,,,,,,,,
325,20,V1,classifier.2,3,0.013701426326101164,19,,,,,,,,
326,21,V1,classifier.2,3,-0.3030478613598349,20,,,,,,,,
327,22,V1,classifier.2,3,0.2761206956937238,21,,,,,,,,
328,23,V1,classifier.2,3,0.02405404044206168,22,,,,,,,,
329,24,V1,classifier.2,3,0.035236106182169644,23,,,,,,,,
330,25,V1,classifier.2,3,-0.1306961962885984,24,,,,,,,,
331,26,V1,classifier.2,3,0.07634471663247962,25,,,,,,,,
332,27,V1,classifier.2,3,0.0017901838349137702,26,,,,,,,,
333,28,V1,classifier.2,3,0.2952305738884748,27,,,,,,,,
334,29,V1,classifier.2,3,-0.73092539144479,28,,,,,,,,
335,30,V1,classifier.2,3,0.20586120144832562,29,,,,,,,,
336,31,V1,classifier.2,3,0.08749931761045417,30,,,,,,,,
337,32,V1,classifier.2,3,-0.43558764376238346,31,,,,,,,,
338,33,V1,classifier.2,3,0.43174964133664123,32,,,,,,,,
339,34,V1,classifier.2,3,0.4842284946182727,33,,,,,,,,
340,35,V1,classifier.2,3,0.17398697492362006,34,,,,,,,,
341,36,V1,classifier.2,3,0.43233758802100997,35,,,,,,,,
342,37,V1,classifier.2,3,0.2169826183153241,36,,,,,,,,
343,38,V1,classifier.2,3,-0.11021917612259527,37,,,,,,,,
344,39,V1,classifier.2,3,-0.1788783661400216,38,,,,,,,,
345,40,V1,classifier.2,3,-0.07257308810106039,39,,,,,,,,
346,41,V1,classifier.2,3,0.27194104843763517,40,,,,,,,,
347,42,V1,classifier.2,3,-0.008973180393822989,41,,,,,,,,
348,43,V1,classifier.2,3,0.16215108158922967,42,,,,,,,,
349,44,V1,classifier.2,3,-0.46643254307047366,43,,,,,,,,
350,45,V1,classifier.2,3,-0.10906060091728965,44,,,,,,,,
351,46,V1,classifier.2,3,0.008035416851616519,45,,,,,,,,
352,47,V1,classifier.2,3,-0.04291252358355402,46,,,,,,,,
353,48,V1,classifier.2,3,-0.30110944262712336,47,,,,,,,,
354,49,V1,classifier.2,3,0.1373291941358478,48,,,,,,,,
355,50,V1,classifier.2,3,-0.12841438840888172,49,,,,,,,,
356,51,V1,classifier.2,3,-0.011327514074661192,50,,,,,,,,
357,52,V1,classifier.2,3,-0.2764509207211372,51,,,,,,,,
358,53,V1,classifier.2,3,0.0896723387206306,52,,,,,,,,
359,54,V1,classifier.2,3,-0.32611964449765096,53,,,,,,,,
360,55,V1,classifier.2,3,0.3177356623756535,54,,,,,,,,
361,56,V1,classifier.2,3,-0.045522484120163645,55,,,,,,,,
362,57,V1,classifier.2,3,-0.4376630759409594,56,,,,,,,,
363,58,V1,classifier.2,3,-0.2656888641929697,57,,,,,,,,
364,59,V1,classifier.2,3,-0.3067035988211862,58,,,,,,,,
365,60,V1,classifier.2,3,-0.11745745245488552,59,,,,,,,,
366,61,V1,classifier.2,3,-0.2740062278241887,60,,,,,,,,
367,62,V1,classifier.2,3,0.49561671086394476,61,,,,,,,,
368,63,V1,classifier.2,3,-0.2969396034914761,62,,,,,,,,
369,64,V1,classifier.2,3,0.14639688625603012,63,,,,,,,,
370,65,V1,classifier.2,3,-0.3752285279072406,64,,,,,,,,
371,66,V1,classifier.2,3,-0.2622429470156933,65,,,,,,,,
372,67,V1,classifier.2,3,0.15297175129727264,66,,,,,,,,
373,68,V1,classifier.2,3,-0.05727636371741776,67,,,,,,,,
374,69,V1,classifier.2,3,-0.6022823512005306,68,,,,,,,,
375,70,V1,classifier.2,3,-0.39865355700211963,69,,,,,,,,
376,71,V1,classifier.2,3,0.09507741874213638,70,,,,,,,,
377,72,V1,classifier.2,3,-0.2089819077787572,71,,,,,,,,
378,73,V1,classifier.2,3,-0.09647332019677402,72,,,,,,,,
379,74,V1,classifier.2,3,-0.6708652743355997,73,,,,,,,,
380,75,V1,classifier.2,3,0.01980363710006184,74,,,,,,,,
381,76,V1,classifier.2,3,-0.3509735210385255,75,,,,,,,,
382,77,V1,classifier.2,3,0.20155487911648454,76,,,,,,,,
383,78,V1,classifier.2,3,-0.3241152479544331,77,,,,,,,,
384,79,V1,classifier.2,3,-0.01593547946440681,78,,,,,,,,
385,80,V1,classifier.2,3,-0.21594938358083657,79,,,,,,,,
386,81,V1,classifier.2,3,0.22336471413901138,80,,,,,,,,
387,82,V1,classifier.2,3,-0.23427184412720622,81,,,,,,,,
388,83,V1,classifier.2,3,0.21213797440392837,82,,,,,,,,
389,84,V1,classifier.2,3,0.408120228094682,83,,,,,,,,
390,85,V1,classifier.2,3,-0.0691214795453684,84,,,,,,,,
391,86,V1,classifier.2,3,0.045754132625909334,85,,,,,,,,
392,87,V1,classifier.2,3,0.20126848456588947,86,,,,,,,,
393,88,V1,classifier.2,3,-0.0890644469882096,87,,,,,,,,
394,89,V1,classifier.2,3,0.007942612565262698,88,,,,,,,,
395,90,V1,classifier.2,3,-0.0032908432533206725,89,,,,,,,,
396,91,V1,classifier.2,3,-0.3243598313490585,90,,,,,,,,
397,92,V1,classifier.2,3,-0.45538274601162854,91,,,,,,,,
398,93,V1,classifier.2,3,-0.1308038004304101,92,,,,,,,,
